Date,Heads,Day_Result,Total_Bets,Total_Hands
2024-09-03,27,217.46289860660983,74647.64174532991,3276
2024-09-04,29,-2501.4101398529974,77431.86856386442,3054
2024-09-05,32,-264.84828489408295,87323.07652525681,4556
2024-09-06,43,6420.493599668718,166789.70631888427,6572
2024-09-07,60,3817.0668005200178,166584.18942928995,7697
2024-09-08,65,-965.1181369943326,244297.47382216033,12171
2024-09-09,20,2138.4818212476093,47618.53617724406,3173
2024-09-10,17,1645.1276544666237,79744.43709519997,4102
2024-09-11,28,1835.9325798557645,91804.24539494197,3879
2024-09-12,41,1360.3621256411918,39765.5857492681,2616
2024-09-13,51,3348.115628161565,105360.64246980063,6852
2024-09-14,43,4213.730814281095,141411.3217806336,7081
2024-09-15,85,5682.825508837877,250277.97463689765,12328
2024-09-16,25,730.2537149907666,66285.79984981321,3782
2024-09-17,34,-1239.512864712849,79851.76028096209,4119
2024-09-18,30,802.8920384741109,59125.433994045045,4237
2024-09-19,26,-522.6154684246536,90722.94862851889,5077
2024-09-20,43,2155.316452613606,113177.15539072164,6067
2024-09-21,52,2754.258881883189,153343.09912902443,8315
2024-09-22,83,3079.330698252687,243616.9564840789,11284
2024-09-23,26,756.2891040806463,34695.75022834064,2704
2024-09-24,25,4046.9451538288295,100942.28467248523,4486
2024-09-25,29,2637.115456612271,84458.31990038815,5073
2024-09-26,32,8410.32529443762,101817.64002868756,4779
2024-09-27,39,-1523.1427201399,115293.20291577875,7066
2024-09-28,62,5599.362085654409,137908.82085659477,8164
2024-09-29,82,6746.720633430118,236969.47530204235,12392
2024-09-30,25,-3343.124241854631,59451.95915338713,2310
2024-10-01,23,3511.3657804821546,67889.93792654587,3540
2024-10-02,31,-3270.334984031243,84273.3712597688,4341
2024-10-03,30,3211.4582141157043,53609.53287229798,2652
2024-10-04,34,-4033.9432176023474,103911.1561501075,5072
2024-10-05,66,7349.118057761546,142646.0468881928,6308
2024-10-06,89,4557.505306853615,214784.18869216557,11636
2024-10-07,19,-3102.348777338332,54515.80565893554,2707
2024-10-08,24,517.084407841043,41922.291094786626,3090
2024-10-09,28,-690.8740046513258,50064.80296003274,4194
2024-10-10,34,2844.6454329987737,81369.91739149748,3977
2024-10-11,36,6026.463774504238,96382.12518810459,5118
2024-10-12,43,458.79103255106565,116153.77090817918,7033
2024-10-13,84,7204.173651239185,251269.2671059561,12360
2024-10-14,25,-720.6167248632789,59043.15278888003,2675
2024-10-15,21,-3029.6732714036875,85681.54224949224,4117
2024-10-16,29,2111.9859826226057,57978.37536328601,4369
2024-10-17,27,-191.45742262673747,73140.81334769986,3610
2024-10-18,35,3346.3842361945995,149825.00855254752,6202
2024-10-19,60,2313.687993223893,151202.77004978532,8848
2024-10-20,86,-7788.1527103822045,226119.89084317724,10806
2024-10-21,11,1318.469438192754,72336.04675984629,3421
2024-10-22,18,2271.46450746824,57104.54193393302,4331
2024-10-23,20,2593.8291372664626,104272.89261407687,4611
2024-10-24,31,3498.387819585766,63337.514333121646,4616
2024-10-25,52,1794.4122223158884,104080.88004276564,6596
2024-10-26,65,204.96085221203998,146366.52133396344,9069
2024-10-27,73,5130.8282891357285,242894.27331662684,12811
2024-10-28,31,2812.020612201611,52505.962371342335,2989
2024-10-29,26,92.45097228732524,33696.766641988266,1048
2024-10-30,31,2709.3586756015584,65730.99417389165,3437
2024-10-31,32,640.1518338684671,76412.53087595393,2793
2024-11-01,46,-2969.553702449313,133522.1119220964,4440
2024-11-02,58,-2055.7596878025424,123794.57342758245,7461
2024-11-03,79,5383.770909734544,205586.82908111,10405
2024-11-04,14,2340.9105982046885,71205.62113263037,4124
2024-11-05,24,6029.747616667224,100388.51324733226,4637
2024-11-06,38,3148.8542089448197,57809.634596521006,3313
2024-11-07,22,7843.290356063397,83297.94337682214,3037
2024-11-08,50,3490.621213589707,134427.73868565794,7034
2024-11-09,38,5835.214160116369,168387.06573008024,9286
2024-11-10,78,4849.377897593796,247093.3313369064,12319
2024-11-11,25,-6465.303344422243,116562.79582800136,4060
2024-11-12,25,-1492.5036829655953,69545.7859684036,4356
2024-11-13,26,1983.5881165083888,53024.91565602835,2722
2024-11-14,30,2611.1975041270357,61926.71944030182,3838
2024-11-15,35,-4485.30161459529,99694.76761774425,5809
2024-11-16,47,7462.1785764598335,195268.09987625285,8013
2024-11-17,82,5026.217645886683,255398.60100351178,12702
2024-11-18,19,1079.36083684218,36162.08667905717,3648
2024-11-19,24,610.0795703991301,90249.84986726,3721
2024-11-20,31,1846.1412364992161,67927.21571176744,3387
2024-11-21,31,1036.9190521479377,57614.19800941455,4064
2024-11-22,46,830.8359620953286,143760.0773378939,7524
2024-11-23,52,-3351.603393736011,147408.64535067658,6520
2024-11-24,83,3451.3088541279512,232943.01259481444,12231
2024-11-25,15,-4644.476349043173,92671.41023787567,2999
2024-11-26,19,707.3718554302994,66022.16707432967,3610
2024-11-27,34,2521.0992511050663,58805.79971031568,3662
2024-11-28,27,813.9936292237699,73541.83309579128,4886
2024-11-29,39,-4317.1344854670115,131685.97806411787,5620
2024-11-30,49,-462.40763843490413,115882.07678456785,7247
2024-12-01,90,3590.500728882028,232600.34226652718,12543
2024-12-02,26,-127.68118487363961,43341.91904572281,2715
2024-12-03,37,-1179.6862935725944,82160.84610748728,4256
2024-12-04,25,6271.873097466826,92426.06972647116,3591
2024-12-05,34,-784.1081681332001,81030.42624555502,4617
2024-12-06,53,815.4284979178548,102742.77570351309,5869
2024-12-07,57,-1695.534501006202,157378.14681253524,7548
2024-12-08,87,2670.2727114094023,218413.00231489583,12382
2024-12-09,22,-851.0483028582748,42080.90517890425,1919
2024-12-10,16,-1325.6331741464035,91741.23136514593,4012
2024-12-11,27,487.8309148982105,60818.236191660246,3099
2024-12-12,33,-5092.125601777345,55124.07943077072,2314
2024-12-13,44,-895.8908805750668,118257.8272357244,6163
2024-12-14,63,3598.2269893649695,140904.62019377563,7320
2024-12-15,81,-651.2375225742267,193531.99506669413,11838
2024-12-16,23,1713.379123595134,52801.02773270358,2352
2024-12-17,30,-1767.495709618542,46172.967141141424,2820
2024-12-18,28,992.480762532704,75006.43394914655,4122
2024-12-19,30,-739.9465866103567,66414.0189395731,4528
2024-12-20,45,6153.43146254413,100230.20145937896,5088
2024-12-21,50,-1853.5259041067832,113565.68519931786,7727
2024-12-22,64,-2277.90847087422,155762.94005700873,11680
2024-12-23,29,564.3557511342165,56814.0007940482,3459
2024-12-24,32,-2143.975569726515,51709.56775529033,3382
2024-12-25,20,663.1172632938166,70556.56618733566,4355
2024-12-26,25,2330.3818203623264,81947.78925738124,4578
2024-12-27,33,6530.914876023405,104336.75516393896,6164
2024-12-28,55,-3174.822125515663,103959.86759622887,5256
2024-12-29,33,1273.1106538260558,74912.85900511601,3672
2024-12-30,21,-343.24861001539546,67465.28898312245,3024
2024-12-31,32,-3518.5243946725586,103323.84923896314,3881
2025-01-01,25,4170.312754282936,71951.73527591408,3682
